chr2	145000	chr2	365000	6
chr2	145000	chr2	375000	7
chr2	145000	chr2	385000	4
chr2	145000	chr2	395000	10
chr2	145000	chr2	405000	2
chr2	145000	chr2	415000	12
chr2	145000	chr2	425000	4
chr2	145000	chr2	435000	1
chr2	145000	chr2	445000	3
chr2	145000	chr2	455000	2
chr2	145000	chr2	465000	2
chr2	145000	chr2	475000	1
chr2	145000	chr2	485000	3
chr2	145000	chr2	495000	8
chr2	145000	chr2	505000	9
chr2	145000	chr2	515000	1
chr2	145000	chr2	525000	3
chr2	145000	chr2	535000	6
chr2	145000	chr2	545000	1
chr2	145000	chr2	555000	2
chr2	145000	chr2	565000	7
chr2	145000	chr2	575000	3
chr2	145000	chr2	585000	5
chr2	145000	chr2	595000	6
chr2	145000	chr2	605000	6
chr2	145000	chr2	615000	3
chr2	145000	chr2	625000	4
chr2	145000	chr2	645000	3
chr2	145000	chr2	665000	1
chr2	145000	chr2	675000	7
chr2	145000	chr2	685000	2
chr2	145000	chr2	695000	3
chr2	145000	chr2	705000	4
chr2	145000	chr2	715000	2
chr2	145000	chr2	725000	4
chr2	145000	chr2	735000	5
chr2	145000	chr2	745000	4
chr2	145000	chr2	755000	5
chr2	145000	chr2	765000	2
chr2	145000	chr2	775000	2
chr2	145000	chr2	785000	3
chr2	145000	chr2	795000	1
chr2	145000	chr2	805000	1
chr2	145000	chr2	815000	6
chr2	145000	chr2	825000	5
chr2	145000	chr2	835000	1
chr2	145000	chr2	845000	5
chr2	145000	chr2	855000	1
chr2	145000	chr2	865000	1
chr2	145000	chr2	875000	1
chr2	145000	chr2	895000	1
chr2	155000	chr2	155000	188
chr2	155000	chr2	165000	201
chr2	155000	chr2	175000	59
chr2	155000	chr2	185000	55
chr2	155000	chr2	195000	22
chr2	155000	chr2	205000	16
chr2	155000	chr2	215000	17
chr2	155000	chr2	225000	21
chr2	155000	chr2	235000	14
chr2	155000	chr2	245000	5
chr2	155000	chr2	255000	15
chr2	155000	chr2	265000	10
chr2	155000	chr2	275000	6
chr2	155000	chr2	285000	5
chr2	155000	chr2	295000	12
chr2	155000	chr2	305000	4
chr2	155000	chr2	315000	9
chr2	155000	chr2	325000	4
chr2	155000	chr2	335000	17
chr2	155000	chr2	345000	10
chr2	155000	chr2	355000	5
chr2	155000	chr2	365000	8
chr2	155000	chr2	375000	8
chr2	155000	chr2	385000	1
chr2	155000	chr2	395000	3
chr2	155000	chr2	405000	3
chr2	155000	chr2	415000	14
chr2	155000	chr2	425000	3
chr2	155000	chr2	435000	1
chr2	155000	chr2	445000	3
chr2	155000	chr2	455000	7
chr2	155000	chr2	465000	3
chr2	155000	chr2	475000	3
chr2	155000	chr2	485000	7
chr2	155000	chr2	495000	5
chr2	155000	chr2	505000	3
chr2	155000	chr2	515000	1
chr2	155000	chr2	525000	10
chr2	155000	chr2	535000	5
chr2	155000	chr2	545000	3
chr2	155000	chr2	555000	7
chr2	155000	chr2	565000	2
chr2	155000	chr2	575000	4
chr2	155000	chr2	585000	2
chr2	155000	chr2	595000	7
chr2	155000	chr2	605000	1
chr2	155000	chr2	615000	4
chr2	155000	chr2	625000	2
chr2	155000	chr2	635000	5
chr2	155000	chr2	645000	7
chr2	155000	chr2	655000	10
chr2	155000	chr2	665000	12
chr2	155000	chr2	675000	6
chr2	155000	chr2	685000	3
chr2	155000	chr2	695000	4
chr2	155000	chr2	705000	3
chr2	155000	chr2	715000	3
chr2	155000	chr2	725000	9
chr2	155000	chr2	735000	4
chr2	155000	chr2	745000	2
chr2	155000	chr2	755000	6
chr2	155000	chr2	765000	2
chr2	155000	chr2	775000	2
chr2	155000	chr2	785000	2
chr2	155000	chr2	805000	3
chr2	155000	chr2	815000	1
chr2	155000	chr2	825000	5
chr2	155000	chr2	845000	1
chr2	155000	chr2	855000	4
chr2	155000	chr2	865000	3
chr2	155000	chr2	875000	3
chr2	155000	chr2	895000	1
chr2	155000	chr2	905000	1
chr2	155000	chr2	915000	2
chr2	155000	chr2	925000	2
chr2	165000	chr2	165000	176
chr2	165000	chr2	175000	176
chr2	165000	chr2	185000	115
chr2	165000	chr2	195000	36
chr2	165000	chr2	205000	47
chr2	165000	chr2	215000	33
chr2	165000	chr2	225000	16
chr2	165000	chr2	235000	20
chr2	165000	chr2	245000	7
chr2	165000	chr2	255000	8
chr2	165000	chr2	265000	15
chr2	165000	chr2	275000	14
chr2	165000	chr2	285000	6
chr2	165000	chr2	295000	13
chr2	165000	chr2	305000	7
chr2	165000	chr2	315000	11
chr2	165000	chr2	325000	10
chr2	165000	chr2	335000	12
chr2	165000	chr2	345000	7
chr2	165000	chr2	355000	4
chr2	165000	chr2	365000	10
chr2	165000	chr2	375000	10
chr2	165000	chr2	385000	5
chr2	165000	chr2	395000	11
chr2	165000	chr2	405000	4
chr2	165000	chr2	415000	6
chr2	165000	chr2	425000	6
chr2	165000	chr2	435000	4
chr2	165000	chr2	445000	6
chr2	165000	chr2	455000	6
chr2	165000	chr2	465000	4
chr2	165000	chr2	475000	4
chr2	165000	chr2	485000	3
chr2	165000	chr2	495000	8
chr2	165000	chr2	505000	8
chr2	165000	chr2	515000	1
chr2	165000	chr2	525000	3
chr2	165000	chr2	535000	8
chr2	165000	chr2	545000	2
chr2	165000	chr2	555000	4
chr2	165000	chr2	565000	3
chr2	165000	chr2	575000	10
chr2	165000	chr2	585000	7
chr2	165000	chr2	595000	7
chr2	165000	chr2	615000	4
chr2	165000	chr2	625000	10
chr2	165000	chr2	635000	4
chr2	165000	chr2	645000	4
chr2	165000	chr2	655000	9
chr2	165000	chr2	665000	6
chr2	165000	chr2	675000	14
chr2	165000	chr2	685000	2
chr2	165000	chr2	695000	8
chr2	165000	chr2	705000	7
chr2	165000	chr2	715000	5
chr2	165000	chr2	725000	5
chr2	165000	chr2	735000	3
chr2	165000	chr2	745000	2
chr2	165000	chr2	755000	1
chr2	165000	chr2	765000	3
chr2	165000	chr2	775000	3
chr2	165000	chr2	785000	4
chr2	165000	chr2	795000	2
chr2	165000	chr2	805000	6
chr2	165000	chr2	815000	3
chr2	165000	chr2	825000	4
chr2	165000	chr2	835000	3
chr2	165000	chr2	855000	1
chr2	165000	chr2	865000	3
chr2	165000	chr2	875000	5
chr2	165000	chr2	895000	1
chr2	165000	chr2	915000	2
chr2	165000	chr2	925000	1
chr2	165000	chr2	935000	1
chr2	165000	chr2	945000	1
chr2	175000	chr2	175000	180
chr2	175000	chr2	185000	271
chr2	175000	chr2	195000	49
chr2	175000	chr2	205000	38
chr2	175000	chr2	215000	36
chr2	175000	chr2	225000	17
chr2	175000	chr2	235000	15
chr2	175000	chr2	245000	9
chr2	175000	chr2	255000	22
chr2	175000	chr2	265000	9
chr2	175000	chr2	275000	13
chr2	175000	chr2	285000	5
chr2	175000	chr2	295000	9
chr2	175000	chr2	305000	4
chr2	175000	chr2	315000	7
chr2	175000	chr2	325000	7
chr2	175000	chr2	335000	16
chr2	175000	chr2	345000	12
chr2	175000	chr2	355000	6
chr2	175000	chr2	365000	8
chr2	175000	chr2	375000	8
chr2	175000	chr2	385000	2
chr2	175000	chr2	395000	7
chr2	175000	chr2	405000	4
chr2	175000	chr2	415000	5
chr2	175000	chr2	425000	10
chr2	175000	chr2	435000	2
chr2	175000	chr2	445000	7
chr2	175000	chr2	455000	2
chr2	175000	chr2	465000	6
chr2	175000	chr2	475000	1
chr2	175000	chr2	485000	4
chr2	175000	chr2	495000	4
chr2	175000	chr2	515000	3
chr2	175000	chr2	525000	5
chr2	175000	chr2	535000	3
chr2	175000	chr2	545000	1
chr2	175000	chr2	555000	2
chr2	175000	chr2	565000	6
chr2	175000	chr2	575000	5
chr2	175000	chr2	585000	7
chr2	175000	chr2	595000	3
chr2	175000	chr2	605000	5
chr2	175000	chr2	615000	3
chr2	175000	chr2	625000	3
chr2	175000	chr2	635000	2
chr2	175000	chr2	645000	7
chr2	175000	chr2	655000	4
chr2	175000	chr2	665000	4
chr2	175000	chr2	675000	7
chr2	175000	chr2	685000	3
chr2	175000	chr2	695000	4
chr2	175000	chr2	705000	5
chr2	175000	chr2	715000	2
chr2	175000	chr2	725000	6
chr2	175000	chr2	735000	2
chr2	175000	chr2	745000	3
chr2	175000	chr2	755000	6
chr2	175000	chr2	765000	2
chr2	175000	chr2	775000	4
chr2	175000	chr2	785000	2
chr2	175000	chr2	795000	1
chr2	175000	chr2	805000	3
chr2	175000	chr2	815000	2
chr2	175000	chr2	825000	1
chr2	175000	chr2	835000	2
chr2	175000	chr2	845000	2
chr2	175000	chr2	855000	3
chr2	175000	chr2	865000	1
chr2	175000	chr2	885000	1
chr2	175000	chr2	895000	2
chr2	175000	chr2	915000	1
chr2	175000	chr2	925000	1
chr2	175000	chr2	935000	1
chr2	185000	chr2	185000	277
chr2	185000	chr2	195000	132
chr2	185000	chr2	205000	52
chr2	185000	chr2	215000	60
chr2	185000	chr2	225000	36
chr2	185000	chr2	235000	39
chr2	185000	chr2	245000	15
chr2	185000	chr2	255000	15
chr2	185000	chr2	265000	12
chr2	185000	chr2	275000	19
chr2	185000	chr2	285000	9
chr2	185000	chr2	295000	17
chr2	185000	chr2	305000	11
chr2	185000	chr2	315000	22
chr2	185000	chr2	325000	5
chr2	185000	chr2	335000	23
chr2	185000	chr2	345000	15
chr2	185000	chr2	355000	3
chr2	185000	chr2	365000	10
chr2	185000	chr2	375000	11
chr2	185000	chr2	385000	3
chr2	185000	chr2	395000	13
chr2	185000	chr2	405000	4
chr2	185000	chr2	415000	10
chr2	185000	chr2	425000	7
chr2	185000	chr2	435000	4
chr2	185000	chr2	445000	1
chr2	185000	chr2	455000	6
chr2	185000	chr2	465000	3
chr2	185000	chr2	475000	5
chr2	185000	chr2	485000	5
chr2	185000	chr2	495000	9
chr2	185000	chr2	505000	10
chr2	185000	chr2	515000	9
chr2	185000	chr2	525000	11
chr2	185000	chr2	535000	3
chr2	185000	chr2	545000	2
chr2	185000	chr2	555000	3
chr2	185000	chr2	565000	7
chr2	185000	chr2	575000	3
chr2	185000	chr2	585000	17
chr2	185000	chr2	595000	5
chr2	185000	chr2	605000	5
chr2	185000	chr2	615000	6
chr2	185000	chr2	625000	8
chr2	185000	chr2	635000	1
chr2	185000	chr2	645000	5
chr2	185000	chr2	655000	9
chr2	185000	chr2	665000	9
chr2	185000	chr2	675000	8
chr2	185000	chr2	685000	3
chr2	185000	chr2	695000	5
chr2	185000	chr2	705000	5
chr2	185000	chr2	715000	4
chr2	185000	chr2	725000	7
chr2	185000	chr2	735000	3
chr2	185000	chr2	745000	3
chr2	185000	chr2	755000	5
chr2	185000	chr2	765000	9
chr2	185000	chr2	775000	4
chr2	185000	chr2	785000	2
chr2	185000	chr2	795000	1
chr2	185000	chr2	805000	8
chr2	185000	chr2	825000	5
chr2	185000	chr2	835000	5
chr2	185000	chr2	845000	3
chr2	185000	chr2	855000	3
chr2	185000	chr2	865000	3
chr2	185000	chr2	875000	1
chr2	185000	chr2	895000	1
chr2	185000	chr2	905000	2
chr2	185000	chr2	925000	1
chr2	195000	chr2	195000	89
chr2	195000	chr2	205000	138
chr2	195000	chr2	215000	69
chr2	195000	chr2	225000	25
chr2	195000	chr2	235000	25
chr2	195000	chr2	245000	5
chr2	195000	chr2	255000	17
chr2	195000	chr2	265000	9
chr2	195000	chr2	275000	7
chr2	195000	chr2	285000	4
chr2	195000	chr2	295000	6
chr2	195000	chr2	305000	6
chr2	195000	chr2	315000	5
chr2	195000	chr2	325000	7
chr2	195000	chr2	335000	11
chr2	195000	chr2	345000	11
chr2	195000	chr2	355000	2
chr2	195000	chr2	365000	8
chr2	195000	chr2	375000	4
chr2	195000	chr2	385000	3
chr2	195000	chr2	395000	4
chr2	195000	chr2	405000	2
chr2	195000	chr2	415000	5
chr2	195000	chr2	425000	5
chr2	195000	chr2	435000	4
chr2	195000	chr2	445000	3
chr2	195000	chr2	455000	5
chr2	195000	chr2	475000	2
chr2	195000	chr2	485000	2
chr2	195000	chr2	495000	2
chr2	195000	chr2	505000	6
chr2	195000	chr2	515000	4
chr2	195000	chr2	525000	8
chr2	195000	chr2	535000	2
chr2	195000	chr2	555000	7
chr2	195000	chr2	575000	4
chr2	195000	chr2	585000	2
chr2	195000	chr2	595000	1
chr2	195000	chr2	605000	3
chr2	195000	chr2	615000	1
chr2	195000	chr2	625000	2
chr2	195000	chr2	635000	1
chr2	195000	chr2	645000	3
chr2	195000	chr2	655000	2
chr2	195000	chr2	665000	5
chr2	195000	chr2	675000	2
chr2	195000	chr2	685000	2
chr2	195000	chr2	695000	5
chr2	195000	chr2	705000	1
chr2	195000	chr2	715000	2
chr2	195000	chr2	725000	3
chr2	195000	chr2	735000	2
chr2	195000	chr2	745000	2
chr2	195000	chr2	755000	1
chr2	195000	chr2	765000	3
chr2	195000	chr2	775000	2
chr2	195000	chr2	785000	2
chr2	195000	chr2	795000	1
chr2	195000	chr2	805000	4
chr2	195000	chr2	815000	3
chr2	195000	chr2	825000	2
chr2	195000	chr2	835000	3
chr2	195000	chr2	845000	3
chr2	195000	chr2	855000	3
chr2	195000	chr2	865000	2
chr2	195000	chr2	875000	1
chr2	195000	chr2	915000	1
chr2	195000	chr2	925000	1
chr2	205000	chr2	205000	80
chr2	205000	chr2	215000	143
chr2	205000	chr2	225000	33
chr2	205000	chr2	235000	37
chr2	205000	chr2	245000	11
chr2	205000	chr2	255000	18
chr2	205000	chr2	265000	12
chr2	205000	chr2	275000	7
chr2	205000	chr2	285000	3
chr2	205000	chr2	295000	15
chr2	205000	chr2	305000	2
chr2	205000	chr2	315000	7
chr2	205000	chr2	325000	4
chr2	205000	chr2	335000	17
chr2	205000	chr2	345000	14
chr2	205000	chr2	355000	7
chr2	205000	chr2	365000	11
chr2	205000	chr2	375000	4
chr2	205000	chr2	385000	1
chr2	205000	chr2	395000	3
chr2	205000	chr2	405000	1
chr2	205000	chr2	415000	5
chr2	205000	chr2	425000	3
chr2	205000	chr2	435000	1
chr2	205000	chr2	445000	7
chr2	205000	chr2	455000	2
chr2	205000	chr2	465000	1
chr2	205000	chr2	475000	2
chr2	205000	chr2	485000	3
chr2	205000	chr2	495000	3
chr2	205000	chr2	505000	4
chr2	205000	chr2	515000	5
chr2	205000	chr2	525000	3
chr2	205000	chr2	535000	4
chr2	205000	chr2	555000	7
chr2	205000	chr2	565000	3
chr2	205000	chr2	575000	3
chr2	205000	chr2	585000	7
chr2	205000	chr2	595000	3
chr2	205000	chr2	605000	3
chr2	205000	chr2	615000	6
chr2	205000	chr2	625000	3
chr2	205000	chr2	645000	4
chr2	205000	chr2	655000	2
chr2	205000	chr2	665000	4
chr2	205000	chr2	675000	3
chr2	205000	chr2	685000	2
chr2	205000	chr2	695000	3
chr2	205000	chr2	705000	2
chr2	205000	chr2	715000	5
chr2	205000	chr2	725000	1
chr2	205000	chr2	735000	4
chr2	205000	chr2	745000	3
chr2	205000	chr2	755000	1
chr2	205000	chr2	765000	1
chr2	205000	chr2	775000	3
chr2	205000	chr2	785000	2
chr2	205000	chr2	795000	3
chr2	205000	chr2	805000	5
chr2	205000	chr2	815000	2
chr2	205000	chr2	825000	2
chr2	205000	chr2	835000	1
chr2	205000	chr2	845000	4
chr2	205000	chr2	865000	2
chr2	205000	chr2	875000	3
chr2	205000	chr2	895000	2
chr2	205000	chr2	915000	1
chr2	205000	chr2	935000	1
chr2	25000	chr2	105000	1
chr2	25000	chr2	115000	6
chr2	25000	chr2	125000	7
chr2	25000	chr2	135000	9
chr2	25000	chr2	145000	8
chr2	25000	chr2	155000	9
chr2	25000	chr2	165000	7
chr2	25000	chr2	175000	7
chr2	25000	chr2	185000	6
chr2	25000	chr2	195000	1
chr2	25000	chr2	25000	117
chr2	25000	chr2	205000	5
chr2	25000	chr2	215000	4
chr2	25000	chr2	225000	5
chr2	25000	chr2	235000	5
chr2	25000	chr2	245000	7
chr2	25000	chr2	255000	6
chr2	25000	chr2	265000	3
chr2	25000	chr2	275000	3
chr2	25000	chr2	285000	1
chr2	25000	chr2	295000	4
chr2	25000	chr2	35000	43
chr2	25000	chr2	305000	5
chr2	25000	chr2	315000	7
chr2	25000	chr2	325000	4
chr2	25000	chr2	335000	3
chr2	25000	chr2	345000	5
chr2	25000	chr2	355000	1
chr2	25000	chr2	365000	4
chr2	25000	chr2	375000	8
chr2	25000	chr2	385000	1
chr2	25000	chr2	395000	2
chr2	25000	chr2	45000	10
chr2	25000	chr2	405000	3
chr2	25000	chr2	415000	3
chr2	25000	chr2	425000	2
